note,line,quantifier,has_citation,text
models/SWAN/web-refs/swan-ml-surrogate-models.md,131,전부,0,"- 잔여 abstract-level 현황 (★2026-07-19 재판정 — 구판 ""전부 paywall"" 은 **부분 오진**):"
models/SWAN/web-refs/swan-recent-research-2024-2026.md,97,항상,1,"- → §1.1 과 합쳐 보면 **""ST6/신형 스킴이 항상 우세""는 성립하지 않음** — 천해·중간파고대에서는 Komen 계열이 견고."
models/SWASH/manual-notes/swash-tech-ch2-ch5-mimetic-conservation.md,15,전부,0,> SWASH 기술문서의 이론 코어. **왜 이 장들이 핵심인가**: SWASH 이산화의 설계 원리(무엇을 *정확히* 보존하도록 격자·연산자를 짰는가)가 여기서 증명된다 — 스킴 선택(C-grid·산술평균 수심·단순평균 이류)의 이유가 전부 이 보존 조건들이다.
models/SWASH/manual-notes/swash-user-manual.md,49,모든,1,"- **단위/좌표** (§2.4, p.10-11): 모든 입력 S.I. (m, kg, s, N, Pa). 방향·구면좌표는 도(°). Cartesian 또는 spherical."
models/SWASH/manual-notes/swash-user-manual.md,92,항상,1,"`CARTesian`(기본) / `SPHErical < CCM | QC >`. 구면시 regular grid 는 항상 E-W·N-S 정렬 필수(alpc=alpinp=alpfr=0), unstructured 미지원 (p.28)."
models/SWASH/manual-notes/swash-user-manual.md,178,항상,0,`BREaking [alpha] [beta]`. **연직 layer 수가 적을 때만** 사용(layer 10개+ 면 비활성 권장). bore 유사성으로 에너지 소산은 항상 자동 계산.
models/SWASH/source-analysis/swash-bottom-friction-wind.md,51,모든,1,"선택자는 `irough`. 마찰계수는 `varfr`(공간변동 마찰)이면 `fricf(nm,2)` 배열에서, 아니면 상수 `pbot(1)`(Nikuradse는 `pbot(2)`)에서 읽음 (예: `SwashBotFrict.ftn90:106,128`). 모든 식은 적셔진 셀(`wetu(nm)==1`)에만 적용 (`SwashBotFrict.ftn90:112`)."
models/SWASH/source-analysis/swash-bottom-friction-wind.md,242,모든,0,"- 4 파일 모두 헤더 Purpose/Method를 verbatim 인용했고, 모든 마찰계수식·drag식·Charnock/Nikuradse 반복식을 file:line으로 직접 인용 — citation_status: verified 정당."
models/SWASH/source-analysis/swash-boundary-spectral-transfer.md,117,모든,1,"`floop`(j=1..nfreq, `:151`) × `sloop`(k=j+1..nfreq, `:218`): **서로 다른 두 1차 성분 (ampl1,omega1,theta1)·(ampl2,omega2,theta2)의 모든 쌍**에 대해 결합파 계산."
models/SWASH/source-analysis/swash-boundary-spectral-transfer.md,161,모든,1,"(분자 중간항 verbatim `:500-502`, $h$=swd). velsb11 동일 구조의 속도 transfer (`:657-663`). 모든 함수의 Note: ""transfer function needs to be multiplied with a1 * a2"" (`:483,562,641`)."
models/SWASH/source-analysis/swash-boundary-wave-forcing.md,161,반드시,1,"- **시간보간**: `wf1 = (timf2-timco)/(timf2-timf1)`, `wf2=1-wf1`; **보간값은 반드시 `bndval(:,1)`에 저장** (`:222-237`, 주석 `:233`)."
models/SWASH/source-analysis/swash-explicit-depthavg-flow.md,62,모든,1,"중간 속도는 모든 source항을 모은 `contrib`을 명시적으로 적분하되, 바닥마찰·식생·다공질·바람 임피던스는 분모 `denom`에 넣어 Euler implicit 처리한다 (1DH `:717-725`):"
models/SWASH/source-analysis/swash-explicit-depthavg-flow.md,152,모든,1,셀별로 모든 face의 mass flux를 부호 `rsgn`(face 방향) 가중 합산해 셀 면적으로 나눔 (`SwashExpDepUflow.ftn90:1596-1610`):
models/SWASH/source-analysis/swash-explicit-layered-flow.md,56,모든,1,"layer 인덱스 `k=1`(표층)…`k=kmax`(저층). loop counter `k`, 이웃 layer `kd=k-1`, `ku=k+1`, `kdd=k-2`, `kuu=k+2` — `SwashExpLay1DHflow.ftn90:113-117`. 거의 모든 연산이 `do k = 1, kmax` layer loop 안에서 수행 (1DH 파일에서만 30+회 출현)."
models/SWASH/source-analysis/swash-implicit-layered-flow.md,183,모든,1,"projection 완료 후 모든 변종이 layer interface 기준 상대 연직속도 `wom`을 계산 (`SwashImpLay1DHflow.ftn90:3095-`). Method verbatim: ""This relative velocity, stored in array wom, is defined as the difference between the vertical velocity along the streamline and the vertical velocity along the interface."" (`:66-68`). 표면 wom이 0이어야 함을 `epswom` 허용오차로 점검 (`:3129`); 정수압 흐름이면 층평균 연속식에서 유도 (`:69-70`). 파봉 전면에서는 정수압 가정 → 국부 연"
models/SWASH/source-analysis/swash-initialization-grid.md,19,모든,0,이 노트가 다루는 12개 파일은 SWASH의 **전처리(pre-processing) 단계** 전반을 구성한다. 시간적분 루프(SwashComputFlow 등)가 시작되기 전에 호출되어 모든 격자·기하·초기 상태 배열을 확정한다.
models/SWASH/source-analysis/swash-initialization-grid.md,39,모든,1,"모든 서브루틴은 Delft TU(EFM Section) GPL v3 헤더와 `Programmers: The SWASH team` (또는 개별 저자)을 공유한다. `SwashAmbCurrent`만 저자가 `Dirk Rijnsdorp`, 2023 July 신설 (`SwashAmbCurrent.ftn90:32-36`)."
models/SWASH/source-analysis/swash-initialization-grid.md,170,모든,0,모든 경우 마지막에 wl-점 Jacobian을 u-/v-metric 평균곱으로:
models/SWASH/source-analysis/swash-initialization-grid.md,230,모든,1,- **ZERO**: 모든 흐름변수 0 (`:127-139`).
models/SWASH/source-analysis/swash-output.md,23,모든,1,"`SwashOutput.ftn90`(268줄)은 모든 출력 요청을 순회하는 dispatcher다. Purpose 주석: `""Processes output requests""`(`SwashOutput.ftn90:40`)."
models/SWASH/source-analysis/swash-output.md,62,항상,1,"정상(stationary) 모드는 무조건 `logact=.true.`(`:138-140`). 디코드 시작 시 `voqr=0`, `oqproc=.false.` 초기화(`:146-147`), Xp/Yp 등 좌표는 항상 처리(`oqproc(1)=.true.`, `:157`). 다중 quantity 시 `ovsvty>4`를 4로 reset(`:151-153`)."
models/SWASH/source-analysis/swash-output.md,84,항상,1,"| 1,2 | Xp, Yp (사용자 좌표) | `SwashDecOutQ:157` 등 | 항상 처리 |"
models/SWASH/source-analysis/swash-output.md,112,모든,1,"- **구조격자**(`optg/=5`): `SWIPOL`로 보간(예 `:2379`). 비활성점에서도 값이 필요한 경우(BOTL·ZK·sal 등) 일시적으로 `epsdry=-99999`로 바꿔 모든 점 보간(`:2390-2393`, `:3106-3110`)."
models/SWASH/source-analysis/swash-output.md,203,전부,1,"**flow 변수 기록**(`:209-296`): 격자점별로 비활성점은 `'NODATA'`(`:220-222`), 활성점은 bottom level `dps`(`:230`), water level `s1`(`:234`), 수심평균/층별 u·v(`:238-291`). 층별 속도는 `efac=max(abs(u1))*1e-5`로 정규화한 정수로 압축 기록(`:252-258`), 전부 0이면 `'ZERO'`(`:253-254`). 병렬 시 파일명에 node 번호 append(`:93-96`)."
models/SWASH/source-analysis/swash-output.md,219,모든,1,"`SwashCleanMem.ftn90`(563줄) Purpose: `""Cleans memory""`(`:40`). 종료 시 모든 allocatable 배열을 `if(allocated(...)) deallocate(...)` 패턴으로 해제(예 `:62-128`)."
models/SWASH/source-analysis/swash-timestepping-update-driver.md,66,모든,1,"루프 종료 후: PVD collection 파일 마감 :345-351, `PRINTF` 제외 모든 열린 unit close :355-358, 병렬 시 `IMRGE==1`이면 `SWCOLLECT`/`SWCOLOUT`으로 서브도메인 출력 병합 :364-377, `SwashCleanMem`으로 전 배열 해제 :390."
models/SWASH/source-analysis/swash-timestepping-update-driver.md,188,모든,1,"Purpose: *""Module containing data for flow computation""* — SwashFlowdata.ftn90:38-40. 거의 모든 compute/update 서브루틴이 `use SwashFlowdata`로 공유."
models/SWASH/source-analysis/swash-timestepping-update-driver.md,218,모든,1,"- `m_genarr` (*""Creates several allocatable arrays for Swash computation""* :595-597): **`kgrpnt`**(active 격자점 주소 인덱스 테이블, 모든 구조격자 루프의 핵심) :620, 입력필드 3-level 버퍼 `uxf/uyf/wlevf/presf/fricf`(§7 매핑 타깃) :680-684, 곡선격자 메트릭 `guu/gvv/gsqs/xcgrid/ycgrid` :650-693, 층 두께 `hlay` :657, 경계 prescribe 플래그 `slimp/srimp/...` :695-699."
models/SWASH/source-analysis/swash-timestepping-update-driver.md,225,모든,0,"- **구조 vs 비구조 대칭**: 거의 모든 driver/update 서브루틴이 `Swash*`(구조)와 `Swash*U*`/`SwashU*`(비구조) 쌍으로 존재 (UpdateData↔UpdateUData, ComputFlow↔CompUFlow, FlowDP↔FlowUDP, UpdPress↔UpdUPress). 비구조는 outflow BC·floating body·icreep(creep) 미지원이 차이."
models/SWASH/source-analysis/swash-turbulence-closure.md,123,전부,1,"(`:285-287`). 2D 는 trace 에 $S_{yy}$ 포함, 9성분 전부 구성(`:701-715`). 전단성분은 trace 보정 없이 `-fac*(c1*s1xz+c2*s2xz+c3*s3xz)` (`:326`)."
models/SWASH/source-analysis/swash-turbulence-closure.md,199,모든,0,"모든 변형이 표준 상수 $C_\mu{=}0.09,\ C_{\varepsilon1}{=}1.44,\ C_{\varepsilon2}{=}1.92,\ \sigma_k{=}1.0,\ \sigma_\varepsilon{=}1.3$ 를 공유한다."
models/SWASH/source-analysis/swash-unstructured-solvers.md,38,모든,0,"삼각격자 면법선 flux `u(iface,k)` → 셀중심 속도벡터 `uvc`. 비정형 FV 의 **C-grid staggering 유사물**로, 위키가 이미 문서화한 모든 ""U"" flow/output/turbulence 루틴의 기반."
models/SWASH/source-analysis/swash-unstructured-solvers.md,81,모든,1,"- **Perot 재구성**(:17)은 비정형 FV 핵심인데 위키 전역 미커버였음 — 모든 ""U"" 루틴의 속도벡터 기반. **논문 인용은 소스주석에 없음**(canonical ref = J.B. Perot, J. Comput. Phys. 159:58-89, 2000 — uncited-attributable)."
models/SWASH/source-analysis/swash-wetting-drying-runup.md,54,모든,0,즉 **wl-point가 dry가 되려면 둘러싼 모든 velocity-point가 dry여야 함** (보수적 wetting).
models/SWASH/source-analysis/swash-wetting-drying-runup.md,67,모든,1,- cell: 셀의 모든 face의 `(1 - wetu(iface))` 곱이 0이면 wet (:100-120). 구조격자와 동일한 OR 논리지만 셀의 임의 개수 face(`cell(icell)%nof`)에 대해 일반화.
models/SWASH/source-analysis/swash-wetting-drying-runup.md,186,항상,1,"- 고차 보정 가드 조건이 `hu(nm) < (dpu(nm) - flou(nm))`로 단순화(floating object 관련, :170) — `SwashUpdateDepths`는 `ifloat==0 .or. hu < dpu-flou`(:301)와 미세하게 다름. ⚠ 파일 간 차이: `SwashUpdDepu`에는 `ifloat==0` OR 분기가 없음(:170 vs SwashUpdateDepths.ftn90:301). 즉 `SwashUpdDepu`는 `ifloat`와 무관히 `flou`를 항상 쓰는데, floating object 미사용 시 `flou=0`이면 결과 동일할 가능성 — 단정 불가(source-needed: flou 기본값)."
models/ShorelineS/manual-notes/shorelines-technical-manual-v1.md,175,전부,0,매뉴얼 본문과 Appendix B 기본값 표가 어긋나는 지점이 셋 있다. **전부 코드를 직접 읽어 판정했다.**
models/ShorelineS/source-analysis/shorelines-architecture-map.md,41,전부,1,| **2 COASTLINE CHANGE** | :209 | `coastline_change`(:226 — COAST·WAVE·TRANSP·DUNE·MUD·STRUC·GROYNE·NOUR·FNOUR·CC 전부 입력) — 표사수지 경사 → 해안선 이동 |
models/ShorelineS/source-analysis/shorelines-architecture-map.md,78,전부,0,"- **functions/ .m = 136**(ls 실측). T티어(vendored 외부 라이브러리) = **0** — 전부 자체 MATLAB 구현(파일명 전수 검토, 외부 패키지 디렉토리 부재)."
models/ShorelineS/source-analysis/shorelines-transport-formulations.md,38,모든,1,"회절 ON + QS 모드일 때 파고 연안경사 `dHS=(HS(i+1)−HS(i−1))/dist`(:117)를 **모든 공식의 각도항에 `−(2/tanbetasetup)·cosφ·dHS` 로 가산** — 구조물 배후 파고경사가 유발하는 순환류 수송(구버전 계수 `−2cosφ` 에서 setup 경사 반영형으로 개정된 이력이 주석 대비로 남음, 예 :142-143). CERC1/2·KAMP·MILH 는 HStdp 기반, 나머지는 HSbr 기반 dHS(:106-108)."
models/XBeach/manual-notes/xbeach-master-manual.md,58,항상,1,"- 계산 x축은 항상 해안을 향함(approx. 해안선 수직), y축은 alongshore. world 좌표계, curvilinear 필수(직교는 특수 경우). 직교 시 origin (xori,yori) + 방위 alfa(East 기준 반시계)로 local→world (§2.1.1, p.6)."
models/XBeach/manual-notes/xbeach-master-manual.md,71,모든,1,모든 입력 시간은 **morphological time**으로 지정; `morfac` 적용 시 입력 시계열이 내부적으로 morfac로 나뉨(`morfacopt = 1`) (p.7).
models/XBeach/manual-notes/xbeach-master-manual.md,173,모든,1,"- **sediment** (§3.3, p.47): 모든 곳 Neumann(경계횡단 gradient=0)."
models/XBeach/manual-notes/xbeach-master-manual.md,180,전부,1,"실행 `xbeach.exe`가 작업디렉토리 `params.txt`를 읽음(없으면 미실행). 한 줄당 `keyword = value` 1쌍, 순서 무관, `=` 없는 줄은 주석. 대부분 keyword는 default 보유. log: `xbeach.log`/`XBlog.txt`에 설정·미설정(default) 전부 기록. 매뉴얼 표기: `*`=필수, `+`=advanced expert(일반 적용에 비권장) (p.49). JONSWAP 필수: grid(`xfile`/`yfile` 또는 `xyfile`, `nx`/`ny`), `depfile`, `tstop`, 방향격자(`thetamin`/`thetamax`/`dtheta`), `wbctype=jons`+`bcfile` (p.49)."
models/XBeach/manual-notes/xbeach-master-manual.md,215,항상,0,"시뮬레이션은 항상 t=0 시작, 출력은 `tstart`까지 지연 가능. 시간스텝은 최대 Courant `CFL`로 결정."
models/XBeach/source-analysis/xbeach-build-and-vendor-audit.md,23,모든,0,모든 `trunk/` 인용은 `models/XBeach/raw/source_code/` 기준이며 라인은 LF로 구분한 실제 파일 위치다. Texinfo의 form-feed는 새 LF 라인으로 세지 않는다.
models/XBeach/source-analysis/xbeach-build-and-vendor-audit.md,63,모든,1,"| <a id=""xb-build-35""></a>35 | 외부 Texinfo | MED · STANDS | [trunk/config/texinfo.tex:8431-8436](../raw/source_code/trunk/config/texinfo.tex#L8431) · `B14` | PDF 이미지 경로에 불필요한 epsfbox가 없다는 이유로 모든 이미지를 거부함. |"
models/XBeach/source-analysis/xbeach-build-mode-connectivity.md,24,모든,1,"Autotools는 `--with-mpi`와 `--with-netcdf` 두 축을 각각 선택한다. MPI 선택은 `USEMPI/HAVE_MPI_WTIME`, NetCDF 선택은 `USENETCDF` 컴파일 정의로 연결된다. Windows에서는 **대상별** 정의와 제외 파일을 읽어야 한다. 예를 들어 `MPI_netcdf_Release|x64`의 두 static 프로젝트에는 두 기능 정의가 있지만 같은 이름의 실행·dynamic·BMI 프로젝트에는 해당 전처리 정의가 직접 적혀 있지 않다. 설정 이름만으로 모든 번역 단위의 정의를 동일하다고 처리하지 않는다. (`configure.ac:42-54,71-80`; `src/xbeachlibrary/Makefile.am:99-108`; 각 `.vfproj`의 `C"
models/XBeach/source-analysis/xbeach-build-mode-connectivity.md,32,모든,1,"`BUILT_SOURCES`는 생성 가능한 파일 전체 목록이 아니다. `RF.inc`, `RFveg.inc`, `genmpi_coll.inc`, `genmpi_distr.inc`, `nh_pars.inc`, `paramsdecl.inc`, `space_alloc_arrays_dummies.inc`, `xmpi_bcast.inc`도 템플릿에서 생성되지만 그 목록에는 없다. `spacedecl.inc` 규칙이 인수 없이 생성기를 실행하므로 함께 생성되는 경로를 기록한다. 이 사실만으로 모든 병렬/증분 make 순서가 안전하다고 판정하지 않는다. (`src/xbeachlibrary/Makefile.am:62-92`; `scripts/generate.py:219-231`)"
models/XBeach/source-analysis/xbeach-build-mode-connectivity.md,57,모든,0,이 문서는 저장된 빌드 선언·전체 `src` 파일 역할과 위 여섯 dispatcher 경로를 연결한다. 경계 종류·표사 공식·선택 기능까지 포함한 모든 루틴의 실행 도달성이나 전체 모델 검증 완료를 뜻하지 않는다.
models/XBeach/source-analysis/xbeach-coupled-physics-contracts.md,20,모든,1,"이 값의 소비도 확인된다. 다분급 White-Colebrook 입경 마찰은 `D90top` 인접값으로 조도를 갱신한다. `gwnonh=1`의 비연결 셀 침투는 `D50top(i,j)`를 넘기며, 국소 침투 함수의 난류 분기에서 Reynolds 수에 사용한다. 따라서 모든 마찰식이나 층류 침투가 같은 영향을 받는다고 말할 수 없다. 공간적으로 동일한 분급비는 이 덮어쓰기를 수치상 드러내지 않을 수 있다. (`bedroughness.F90:220-249`; `groundwater.F90:318-319,605-624,1574-1587`)"
models/XBeach/source-analysis/xbeach-coupled-physics-contracts.md,36,모든,1,"예를 들어 습윤 퇴적 셀에서 다른 보정과 수심 하한을 제외하면 `zb`는 `dzbnow`, `zs`는 `(1-por)*dzbnow`만큼 증가하므로 새 기하학적 수심은 이전 `hh - por*dzbnow`다. 저장된 `hh`는 그대로여서 아주 얕은 셀은 새 기하와 다른 wet 판정을 유지할 수 있다. 이것은 조건부 정적 결과이며 모든 셀의 mask 변화나 모든 파랑 모드의 매 스텝 재계산을 뜻하지 않는다. 지하수 없는 습윤 셀의 기본 수위 보정은 `zs`와 `zb`를 같은 양만큼 이동시킨다. 건조·경계·사면붕괴의 모든 분기를 이 예제로 포괄하지 않는다. (`morphevolution.F90:751-769,817-843`; `wetcells.F90:103-121`; `wave_timestep.F90:75-81`"
models/XBeach/source-analysis/xbeach-coupled-physics-contracts.md,62,모든,1,"선박은 첫 처리에서 `zs -= ph`도 수행한다 (`ship.F90:403-410`). 표의 시점은 해당 옵션이 실행되는 경우의 호출 순서이며 스텝 사이 모든 상태가 재초기화된다는 뜻이 아니다. 입경 배열 덮어쓰기의 기존 판정·한계는 위 절을 그대로 따른다. (`libxbeach.F90:293-312`; `ship.F90:287-337,365-373`; `vegetation.F90:318-345,400,563-564`; `wave_instationary.F90:294-295`; `wave_stationary_directions.F90:442-444`; `rainfall.F90:22-70,86-100`; `flow_timestep.F90:120,131-149,176-177,563-612,724-751`; `"
models/XBeach/source-analysis/xbeach-lifecycle-state-contracts.md,21,모든,0,Python wrapper의 `init` 이름과 BMI의 `initialize` 이름은 같지 않다. 위 표는 이번 상태 계약을 읽는 네 인터페이스 계열의 대응이며 모든 빌드 구성·도달 파일의 전수 검증을 뜻하지 않는다.
models/XBeach/source-analysis/xbeach-lifecycle-state-contracts.md,29,모든,1,"새 인스턴스의 `hotstart` 기본값은 `-123`이다. `GRIDFORM_XBEACH`에서 `setbathy!=1`이면 이 값을 먼저 검사하여 `depfile`을 요구하고, `hotstart=1` 입력은 뒤에서 읽는다. `GRIDFORM_DELFT3D`에는 별도로 무조건 `depfile`을 요구하는 분기가 있다. 따라서 `setbathy=1` 예외를 모든 격자 형식에 일반화하지 않는다. (`params.def:88-93`; `params.F90:139-167,193-199,311-315`)"
models/XBeach/source-analysis/xbeach-lifecycle-state-contracts.md,39,모든,1,"`timestep`은 `t`를 전진시키고 다음 출력 시각에 맞춰 `dt/t`를 보정한다. 이후 `executestep`이 출력 flag, 경계조건, 물리 계산을 호출한다. 해당 소비자는 전진된 시간과 보정된 간격을 본다. 이 순서 자체를 모든 물리 solver의 시간 정확도 판정으로 확대하지 않는다. (`timestep.F90:710-718`; `libxbeach.F90:283-310`)"
models/XBeach/source-analysis/xbeach-lifecycle-state-contracts.md,50,항상,1,"BMI `update`가 두 반환값을 차례로 대입하는 것은 사실이지만, 현재 `executestep`이 항상 0을 반환하므로 그 대입만으로 비영(非零) step 오류가 소실된다고 판정하지 않는다. 위 프로세스 종료가 host 결합의 직접적인 제약이다. (`xbeach_bmi.f90:67-78`; `libxbeach.F90:287-316`)"
models/XBeach/source-analysis/xbeach-lifecycle-state-contracts.md,66,모든,1,"USEMPI 라이브러리는 host MPI 초기화 여부를 확인하는 분기 없이 `MPI_Init`과 `MPI_Finalize`를 직접 호출한다. 세계 rank 0은 출력 전용, rank 1은 계산 master이며 최소 두 rank를 요구한다. 출력 rank는 최초 `init`의 `output` 안에 머물다가 최종 신호를 받으면 MPI를 종료하고 `stop`한다. 계산 rank가 보는 `init → update → finalize` 흐름을 모든 세계 rank가 동일하게 반환하는 API로 해석할 수 없다. (`xmpi.F90:201-210,229-274,307-312`; `libxbeach.F90:218-226,330-339`; `output.F90:130-157`)"
models/XBeach/source-analysis/xbeach-lifecycle-state-contracts.md,68,모든,1,"계산 step이 0개이면 master의 종료 로그에서 `t/n`과 `duration/(nx+1)/(ny+1)/n`의 분모가 0이다. 새 MPI 실행의 `t01`은 두 번째 `executestep` 진입 때만 대입되므로 0~1회 뒤 종료하면 미정의 값이 전달될 수 있다. `present(t01)`은 인수 존재 여부만 확인한다. 컴파일러·실행 옵션에 따라 증상이 달라지므로 모든 짧은 실행이 crash한다고 주장하지 않는다. (`logging.F90:288-330`; `loopcounters.F90:1-7`; `libxbeach.F90:269-276,330-339`)"
models/XBeach/source-analysis/xbeach-source-audit-supplements.md,97,모든,1,"| <a id=""xb-sup-xmpi-f90-b2-68c0cec0""></a>`B2` `trunk/src/xbeachlibrary/xmpi.F90` | `STANDS` | processor-grid score와 1,000,000,000 sentinel이 default integer라 큰 domain에서 overflow하거나 모든 후보가 sentinel 이상이면 factorization을 선택하지 못할 수 있다. 뒤의 domain-size 검사는 이를 복구하지 못한다. | `models/XBeach/raw/source_code/trunk/src/xbeachlibrary/xmpi.F90:350-355` |"
models/XBeach/source-analysis/xbeach-source-audit-supplements.md,112,항상,1,"| <a id=""xb-sup-ncoutput-f90-b22-04a33fdb""></a>`B22` `trunk/src/xbeachlibrary/ncoutput.F90` | `STANDS` | integer rank-2 mean 변수도 허용되지만 Fortran mean-file record length는 항상 real pointer t%r2에서 구한다. wetz 같은 integer mean 출력에서 잘못된 component를 참조한다. | `models/XBeach/raw/source_code/trunk/src/xbeachlibrary/ncoutput.F90:1815-1820` |"
models/XBeach/source-analysis/xbeach-source-audit-supplements.md,114,모든,1,"| <a id=""xb-sup-postprocess-f90-b8-3b984856""></a>`B8` `trunk/src/xbeachlibrary/postprocess.F90` | `NARROWED` | 이 helper는 전역 wetz 최소 위치 하나에서 만든 값을 모든 runup gauge에 복사해 논리가 틀리다. 활성 runup 출력은 gauge별 row를 따로 탐색하므로 현재 출력 경로가 아니라 미사용 helper의 잠재 결함이다. | `models/XBeach/raw/source_code/trunk/src/xbeachlibrary/postprocess.F90:505-508` |"
models/XBeach/source-analysis/xbeach_flow_solver.md,79,모든,1,"`swave`의 nonh 기본값은 0이지만 입력으로 1도 허용하며, 운동량의 `Fx/Fy`에는 `lwave`가 곱해진다. 따라서 모드 이름만으로 모든 구성에서 파력항이 없다고 단정하지 않는다. (`params.F90:98-109`; `flow_timestep.F90:563-612`)"
models/XBeach/source-analysis/xbeach_infrastructure.md,32,모든,1,- `spaceparamsdef.F90`(61): **`type spacepars`**(5-55) = XBeach 전 상태배열의 derived type `s%*`(zb·zs·uu·vv·hh·ee·rr·H·theta·cf·Fx … 수백 필드). 모든 solver 가 `s` 로 상태 공유.
models/XBeach/source-analysis/xbeach_nonh.md,51,모든,0,이 판정은 소스와 빌드 포함 관계다. 모든 MPI·nonh 옵션 조합의 수치 실행 검증을 뜻하지 않는다.
models/XBeach/source-analysis/xbeach_params.md,19,모든,1,"> `params.F90`(2712) 직접 read. `params.txt`(XBeach 의 단일 입력파일) 를 읽어 `parameters` derived type(`par%*`) 채우는 시스템(module `params`). 모든 par 의 default·범위·enum·backward compat 을 한 곳에서 정의. 파라미터 **목록**(의미)은 [[xbeach-parameter-glossary-v1]], 본 노트는 **읽기·검증 메커니즘**."
models/XBeach/source-analysis/xbeach_params.md,28,모든,0,- `readkey_inio = toall`: 읽은 모든 키를 PRINT/log 에 echo(입력 검증 추적).
models/XBeach/source-analysis/xbeach_wave_boundary_generation.md,72,모든,1,"`nonhspectrum==0`의 기록 분기에서 `order==1`은 `q(:,:,1)`(x방향 유량)과 `q(:,:,4)`(수면변위)을 0으로 만든다. 여기서 모든 유량 성분을 0으로 만든다고 일반화하지 않는다. `nonhspectrum==1`의 경로는 계산한 성분을 nonh 속도·수면변위 시계열에 더한다. (`:2964-2982, 3032-3037`)"
concepts/compound-flooding/01-concept.md,22,모든,1,"핵심은 **개별 인자의 단순 합산을 초과하는 위험 증폭**이다. 즉 여러 driver가 같은 시점·같은 장소에 겹칠 때, 또는 한 인자가 다른 인자의 배수를 막아 침수가 가중될 때 복합침수가 성립한다(§3). 따라서 복합침수를 모의하려면 모델이 모든 관련 외력을 동시에 다룰 수 있어야 하며, SFINCS는 이 목적에서 **fluvial(하천)·pluvial(강우)·tidal(조석)·wind(바람)·wave(파) 5종 forcing**을 포함한다.[^sfincs-forcing]"
concepts/compound-flooding/wetting-drying-cross-model.md,49,전부,1,"2. **셀+face 기반(유한차분/체적)**: Delft3D(KFS/KFU)·SWASH(wets/wetu)·SFINCS(kfuv)·LISFLOOD(MaskTest)·ROMS(rmask_wet/umask_wet) — **face(velocity-point)가 1차 판정 주체, cell 은 face 의 OR**. 보수적 wetting(둘러싼 face 전부 dry 여야 cell dry). ★ROMS 만 edge mask 가 부호 있는 `{0,±1,2}`로 flux 방향 인코딩(다른 모델 0/1) — [[roms_wetting_drying]] §2."
concepts/currents/06-model-application.md,33,모든,1,"- **3D 경압 흐름**: `step3d_uv` 가 운동량 신시간 update를 명시적으로 수행(`u(...,nnew) += DC*ru`), Coriolis(`UV_COR`)는 flux 형 `0.5*Hz*fomn` 으로 `ru/rv` 에 삽입, 압력경사는 `prsgrd` 변형 중 선택 — [[roms_baroclinic_3d]] §A·§F (`rhs3d.F:562-619`, `step3d_uv.F:359-360`). 수직좌표 `Hz`(s-coordinate)가 모든 흐름 연산의 기반(§C)."
concepts/currents/time-integration-cross-model.md,63,전부,0,1. **split-explicit 해양모델(ROMS 단독)**: 빠른 barotropic 을 **작은 dtfast explicit substep + 시간필터**로 처리. NDTFAST 가 핵심 knob — 나머지 전부 implicit/semi-implicit 로 격리하는 다른 모델과 정반대 설계. leapfrog computational mode 는 LF-AM3 weight 자체가 억제(Asselin 필터 불사용).
concepts/currents/time-integration-cross-model.md,98,전부,1,"- **θ 기본값**: ~~SWASH `theta/theta3`(pnums) 기본값~~ — **해소(2026-07-12)**: `TIMEI METH IMPL THETAC/THETAS`(연속식/수위경사, pnums 1/4)·`VERT THETAU/THETAW`(u·w 연직항, pnums 31/32) 전부 기본 **0.5**(SwashReadInput.ftn90:1866-1867,1900-1901); 비정수압 `NONHYD [theta]`(pnums 5)는 기본 -1 sentinel → CheckPrep 이 **1.0 완전 implicit** 확정(SwashCheckPrep.ftn90:1273-1286, [[swash-nonhydrostatic-pressure-solver]] §6 갱신). ~~잔존 미커버: F"
concepts/currents/time-integration-cross-model.md,101,전부,0,"- ~~**ADCIRC 3D 연직 시간적분**: VSSOL 내부의 implicit θ/tridiagonal 여부 미커버~~ — **해소(2026-07-11)**: [[adcirc-3d-vssol-vertical-scheme]] 신설 — 2TL θ³-가중(Alp1 Coriolis·Alp2 저면응력·Alp3 연직확산, fort.15 독립 3-knob)·복소 q=u+iv tridiagonal(node 별 NFEN 계)·연직 linear FE consistent mass·이류는 전부 explicit·w 는 연속식 적분+adjoint 보정(Wf=0 하드코딩)."
concepts/littoral-drift/02-theory.md,19,모든,1,> [`01-concept.md`](01-concept.md) 의 §2 (radiation stress 정의) + §6 (longshore current 식) 의 equation-level 유도. 모든 식은 Holthuijsen 2007 (textbook/md/Waves-Holthuijsen2007.md) 의 원본 번호 인용.
concepts/rip-currents/02-theory.md,44,반드시,1,"Stewart 는 동일 사슬을 nearshore cell circulation 으로 기술한다. 쇄파대 안으로 들어온 물은 반드시 외해로 되돌아가야 하며, 그 경로는 (stewart-physical-ocean, p.309 §17.4):"
concepts/sediment-transport/01-concept.md,30,항상,0,| Wash load | wash load | 매우 미세 (turbulence가 항상 균형) | 미사·점토 |
concepts/sst/05-examples.md,141,모든,0,**2024-08 ~ 2024-11** 거의 모든 한국 정점에서 동시 발생한 광역 marine heatwave:
