note,note_line,category,applied,evidence,note_text_before,note_text_after
models/EFDC/source-analysis/efdc_transport_scheme.md,28,A,yes,"EFDC/Transport/calconc.f90:117-132,198-203,228-230,250; EFDC/Transport/caltran_quickest.f90:14-33; EFDC/Transport/mod_quickest.f90:80-101 (full-addition patches)","# EFDC+ scalar transport 수치 스킴 — CALTRAN / CALTRAN_AD

> `Transport/caltran.f90`(373) + `caltran_ad.f90`(347) + `calconc.f90`(528) 직접 read. **모든 scalar(염분·수온·dye·SFL·toxic·SED·SND·WQ)의 advection 수치 알고리즘** = **1차 donor-cell upwind + Smolarkiewicz MPDATA anti-diffusive corrector**. 여러 노트가 CALTRAN 호출 맥락(dry mask·open-BC·vertical)을 다뤘으나, 본 노트는 **advection 스킴 자체**의 canonical. [[efdc_hydro_core]](운동량)·[[efdc_vertical]](연직 advection)·[[efdc_water_quality]]·[[efdc_sediment]]·[[efdc_toxics]] 가 공유.

## 1. CALCONC dispatch (calconc.f90)

scalar transport driver. `ISTRAN(NN)>0` constituent 마다 active water-column(IW) 으로 묶어 transport:
```fortran
ISTRAN: 1 염분 / 2 수온 / 3 dye / 4 SFL(shellfish larvae) / 5 toxic / 6 SED(cohesive) / 7 SND(noncohesive) / 8 WQ
```
1. **upwind cell 사전지정** (`calconc.f90:117-132`):
```fortran
LUPU(L,K) = UHDY2(L,K) >= 0 ? LWC(L) : L     ! x-flux donor cell (서/현)
LUPV(L,K) = VHDX2(L,K) >= 0 ? LSC(L) : L     ! y-flux donor cell (남/현)
```
2. `CALTRAN`(IW) — donor-cell upwind 1차 update (모든 active WC).
3. `ISADAC>0` constituent → `CALTRAN_AD`(IW) — anti-diffusive 보정 (MPI: 그 사이 `Communicate_CON2` 로 FUHUD/FVHUD/FWUU 교환).
4. 그 후 SED/SND(CALSND/bedload, ISTRAN6/7), dye(CALDYE), toxic 등 module-specific.","# EFDC+ scalar transport 수치 스킴 — CALTRAN / CALTRAN_AD / QUICKEST·ULTIMATE

> `Transport/caltran.f90`(373) + `caltran_ad.f90`(347) + `calconc.f90`(528) 직접 read. **scalar(염분·수온·dye·SFL·toxic·SED·SND·WQ)의 advection 수치 알고리즘** = **1차 donor-cell upwind + Smolarkiewicz MPDATA anti-diffusive corrector**, v12.5 active WC dispatch에는 **`ISQUICK == 1` QUICKEST/ULTIMATE** 경로가 추가됐다 (`calconc.f90:198-203`). 여러 노트가 CALTRAN 호출 맥락(dry mask·open-BC·vertical)을 다뤘으나, 본 노트는 **advection 스킴 자체**의 canonical. [[efdc_hydro_core]](운동량)·[[efdc_vertical]](연직 advection)·[[efdc_water_quality]]·[[efdc_sediment]]·[[efdc_toxics]] 가 공유.

## 1. CALCONC dispatch (calconc.f90)

scalar transport driver. `ISTRAN(NN)>0` constituent 마다 active water-column(IW) 으로 묶어 transport:
```fortran
ISTRAN: 1 염분 / 2 수온 / 3 dye / 4 SFL(shellfish larvae) / 5 toxic / 6 SED(cohesive) / 7 SND(noncohesive) / 8 WQ
```
1. **upwind cell 사전지정** (`calconc.f90:117-132`): `ISQUICK == 0 .or. ISTRAN(4) > 0 .or. (ISTRAN(2) > 0 .and. ISICE == 4)`일 때 수행.
```fortran
LUPU(L,K) = UHDY2(L,K) >= 0 ? LWC(L) : L     ! x-flux donor cell (서/현)
LUPV(L,K) = VHDX2(L,K) >= 0 ? LSC(L) : L     ! y-flux donor cell (남/현)
```
2. `ISQUICK == 1`이면 `CALTRAN_QUICKEST`(IW) — QUICKEST/ULTIMATE, 그 외에는 `CALTRAN`(IW) — donor-cell upwind 1차 update (모든 active WC, `calconc.f90:198-203`). 신규 구현: `EFDC/Transport/caltran_quickest.f90:14-33`, `EFDC/Transport/mod_quickest.f90:80-101` (v12.5 좌표).
3. `ISQUICK == 0`일 때만 `CALTRAN_AD`(IW) 호출 및 `ISADAC` anti-diffusive 보정 (`calconc.f90:228-230, 250`) (MPI: 그 사이 `Communicate_CON2` 로 FUHUD/FVHUD/FWUU 교환).
4. 그 후 SED/SND(CALSND/bedload, ISTRAN6/7), dye(CALDYE), toxic 등 module-specific."
models/EFDC/source-analysis/efdc_transport_scheme.md,65,A,yes,"EFDC/input.f90:311,316,318-325; EFDC/Transport/calconc.f90:228-230,250","## 4. ISADAC / ISFCT — constituent별 토글 (input.f90:311)

입력 카드(constituent별, C14 염분 ~ ):
```fortran
read ISTRAN(NS), ISTOPT(NS), -, ISADAC(NS), ISFCT(NS), -, -, -, ISCI(NS), ISCO(NS)
```
| flag | 의미 |
|---|---|
| **ISADAC(NS)** | 0 = donor-cell upwind 만(수치확산 큼) / **1 = anti-diffusion(MPDATA) 적용** |
| **ISFCT(NS)** | flux corrector(FCT) — anti-diffusion 후 **monotonicity 보장**(local min/max clamp, caltran_ad CWMAX/CWMIN 등) |
| ISCI/ISCO | concentration input/output series 토글 |

→ **ISADAC=1 + ISFCT=1** = MPDATA + flux-corrected transport (실무 표준: 염분·수온 front 보존). ISADAC=0 = 순수 upwind(안정하나 smearing). `NANTIDIFF` = anti-diffusion 적용 constituent 수 카운트(calconc:93-99).","## 4. ISQUICK / ISADAC / ISFCT — scalar 스킴 선택·constituent별 토글 (input.f90:311)

입력 카드 C6(constituent별; `ISQUICK`은 scalar):
```fortran
read ISTRAN(NS), ISTOPT(NS), ISQUICK, ISADAC(NS), ISFCT(NS), -, -, -, ISCI(NS), ISCO(NS)
```
| flag | 의미 |
|---|---|
| **ISQUICK** | scalar: 0 = donor-cell upwind / 1 = QUICKEST·ULTIMATE. Broadcast (`input.f90:316`), 0/1 외 값은 경고 후 0으로 리셋 (`input.f90:318-325`) |
| **ISADAC(NS)** | 0 = donor-cell upwind 만(수치확산 큼) / **1 = anti-diffusion(MPDATA) 적용** |
| **ISFCT(NS)** | flux corrector(FCT) — anti-diffusion 후 **monotonicity 보장**(local min/max clamp, caltran_ad CWMAX/CWMIN 등) |
| ISCI/ISCO | concentration input/output series 토글 |

→ **`ISQUICK == 0`일 때 ISADAC=1 + ISFCT=1** = MPDATA + flux-corrected transport (실무 표준: 염분·수온 front 보존). `ISQUICK == 0`에서 ISADAC=0 = 순수 upwind(안정하나 smearing). `NANTIDIFF` = anti-diffusion 적용 constituent 수 카운트(calconc:93-99). `CALTRAN_AD` 호출은 `ISQUICK == 0`일 때만 발생하고 (`calconc.f90:228-230`), `ISADAC` 반확산 적용도 동일 게이트를 사용한다 (`calconc.f90:250`)."
models/EFDC/source-analysis/sediment/efdc_sediment.md,205,A,yes,"EFDC/Transport/calconc.f90:198-203,228-230,250",CALTRAN transports every active constituent through `WCV` (`Transport/calconc.f90:198-203`); anti-diffusion at `:213-219`.,"With `ISQUICK == 1`, CALTRAN_QUICKEST transports every active constituent through `WCV`; otherwise CALTRAN does (`Transport/calconc.f90:198-203`); anti-diffusion is gated by `ISQUICK == 0` at `:228-230, 250`."
models/EFDC/source-analysis/efdc_water_quality.md,106,A,yes,EFDC/Eutrophication/mod_diagen.f90:164-276; ISMRST and write_restart_option: 0 case-insensitive occurrences in complete new file,"Inputs (`mod_diagen.f90:164-276`):
- Sediment zones, restart controls.","Inputs (`mod_diagen.f90:164-276`):
- Sediment zones."
models/EFDC/source-analysis/efdc_vertical.md,80,A,yes,EFDC/calexp.f90:1167-1222; EFDC/calexp2t.f90:1246-1305; EFDC/input.f90:269; EFDC/setbcs.f90:447-474,"## E. Sigma-slope pressure-gradient (IINTPG)

- `IINTPG` read at `input.f90:269`.
- SGZ branches override first (used when `IGRIDV>0`):
  - `IGRIDV == 1` → `calexp.f90:1169`.
  - `IGRIDV > 1` → `calexp.f90:1187`.
- Sigma branches (used when `IGRIDV == 0`):

| `IINTPG` | Branch | File:Line |
|---|---|---|
| `0` | Standard density Jacobian | `calexp.f90:1169` |","## E. Sigma-slope pressure-gradient (IGRIDV; IINTPG legacy input)

- `IINTPG` is still read at `input.f90:269`, but EFDC+ Stable 12.5 no longer uses it to select buoyancy shear. Its only remaining behavioral consumer is `setbcs.f90:449`: `IINTPG /= 0` disables the external density-gradient cell-face flag treatment for 2-cell-wide channels. In `calexp2t.f90` (2TL), the four `IINTPG` occurrences were also removed (`calexp2t.f90:1246-1305`).
- Buoyancy shear branches use `IGRIDV`; SGZ branches apply when `IGRIDV>0`:
  - `IGRIDV == 1` → `calexp.f90:1169`.
  - `IGRIDV > 1` → `calexp.f90:1187`.
- v12.5 branches:

| `IGRIDV` | Branch | File:Line |
|---|---|---|
| `== 1` | Sigma-Zed buoyancy shears | `calexp.f90:1169` |"
models/EFDC/source-analysis/efdc_vertical.md,81,A,yes,EFDC/calexp.f90:1167-1222; EFDC/calexp2t.f90:1246-1305; EFDC/input.f90:269; EFDC/setbcs.f90:447-474,| `1` | Improved sigma-slope correction | `calexp.f90:1187` |,| `> 1` | Sigma-Zed buoyancy shears | `calexp.f90:1187` |
models/EFDC/source-analysis/efdc_vertical.md,82,A,yes,EFDC/calexp.f90:1167-1222; EFDC/calexp2t.f90:1246-1305; EFDC/input.f90:269; EFDC/setbcs.f90:447-474,| `2` | Finite-volume formulation | `calexp.f90:1206-1207` |,| else | STANDARD-SIGMA buoyancy shears | `calexp.f90:1206-1207` |
models/EFDC/source-analysis/efdc_baroclinic_eos.md,75,A,yes,EFDC/calexp.f90:1167-1222; EFDC/calexp2t.f90:1246-1305; EFDC/input.f90:269; EFDC/setbcs.f90:447-474; EFDC/calexp.f90:1162-1295,"## 4. 내부모드 buoyancy shear FBBX/FBBY (calexp.f90:1162-1295)

`BSC>1.E-6 .and. KC>1` 게이트(:1167). **IINTPG 3 sigma-구배 형식** (steep bathymetry sigma 압력구배오차 억제):
```
IINTPG==0 : STANDARD      (:1207)
IINTPG==1 : JACOBIAN      (:1225)
IINTPG==2 : FINITE VOLUME (:1265)
```
+ Sigma-Z 전용 분기 `IGRIDV==1`/`>1`(:1169,1187-1204).","## 4. 내부모드 buoyancy shear FBBX/FBBY (calexp.f90:1162-1295)

`BSC>1.E-6 .and. KC>1` 게이트(:1167). **EFDC+ Stable 12.5의 buoyancy shear 분기축은 IGRIDV**:
```
IGRIDV==1 : SIGMA-ZED      (:1169)
IGRIDV>1  : SIGMA-ZED      (:1187)
else      : STANDARD-SIGMA (:1206-1207)
```
`IINTPG`는 입력으로 계속 읽히지만 (`input.f90:269`) buoyancy shear 분기에는 더 이상 쓰이지 않는다. `calexp2t.f90`(2TL)에서도 `IINTPG` 출현은 4→0으로 제거됐다 (`calexp2t.f90:1246-1305`). 유일한 동작 소비처는 `setbcs.f90:449`의 `if( IINTPG == 0 )` — 2-cell-wide 수로의 external density gradient cell-face flag 처리이며, `IINTPG /= 0`은 이 처리를 끈다."
models/EFDC/source-analysis/efdc_vertical.md,84,B,yes,EFDC/calexp.f90:1167-1222; EFDC/calexp2t.f90:1246-1305; EFDC/input.f90:269; EFDC/setbcs.f90:447-474,"There is **no single named ""sigma-slope error correction"" symbol**; the alternative formulations are selected by `IINTPG`. For steep bathymetry, use `IINTPG=1` or `2`.","There is **no single named ""sigma-slope error correction"" symbol**; for EFDC+ Stable 12.5, the `IINTPG` buoyancy-shear branches were removed; use `IGRIDV>0` (SGZ) for steep bathymetry. `IINTPG /= 0` disables the 2-cell-wide channel external density-gradient cell-face flag treatment at `setbcs.f90:449`."
models/EFDC/source-analysis/efdc_vertical.md,108,B,yes,EFDC/calexp.f90:1167-1222; EFDC/calexp2t.f90:1246-1305; EFDC/input.f90:269; EFDC/setbcs.f90:447-474,| Steep slope / canyon | `0` | `1` or `2` | Reduces sigma-coordinate PGF error |,| Steep slope / canyon | `>0` (SGZ) | `0` | EFDC+ Stable 12.5 removed the `IINTPG` buoyancy-shear branches; `IINTPG /= 0` disables the 2-cell-wide channel external density-gradient cell-face flag treatment at `setbcs.f90:449` |
models/EFDC/source-analysis/efdc_vertical.md,118,B,yes,EFDC/calexp.f90:1167-1222; EFDC/calexp2t.f90:1246-1305; EFDC/input.f90:269; EFDC/setbcs.f90:447-474,"- If `KC >= 8` and bathymetry is steep, plot a vertical section of T/S — sigma-coordinate spurious diapycnal mixing shows as artificial stratification near slopes; cure with `IINTPG=2`.","- If `KC >= 8` and bathymetry is steep, plot a vertical section of T/S — sigma-coordinate spurious diapycnal mixing shows as artificial stratification near slopes; for EFDC+ Stable 12.5, the `IINTPG` buoyancy-shear branches were removed; use `IGRIDV>0` (SGZ) for steep bathymetry. `IINTPG /= 0` disables the 2-cell-wide channel external density-gradient cell-face flag treatment at `setbcs.f90:449`."
models/EFDC/source-analysis/efdc_vertical.md,126,B,yes,EFDC/calexp.f90:1167-1222; EFDC/calexp2t.f90:1246-1305; EFDC/input.f90:269; EFDC/setbcs.f90:447-474,- ▢ Using `IINTPG=2` (finite-volume) with very thin layers near surface — can introduce small mass-balance errors; check with shorter timestep first.,"- ▢ For EFDC+ Stable 12.5, the `IINTPG` buoyancy-shear branches were removed; use `IGRIDV>0` (SGZ) for steep bathymetry. `IINTPG /= 0` disables the 2-cell-wide channel external density-gradient cell-face flag treatment at `setbcs.f90:449`."
models/EFDC/source-analysis/efdc_hydro_core.md,99,B,yes,EFDC/calexp.f90:1167-1222; EFDC/calexp2t.f90:1246-1305; EFDC/input.f90:269; EFDC/setbcs.f90:447-474,| Density-stratified estuary | 3TL + `ISBAL=2` (S+T); set `IINTPG=1` or `2` for steep bathymetry |,"| Density-stratified estuary | 3TL + `ISBAL=2` (S+T); for EFDC+ Stable 12.5, the `IINTPG` buoyancy-shear branches were removed; use `IGRIDV>0` (SGZ) for steep bathymetry. `IINTPG /= 0` disables the 2-cell-wide channel external density-gradient cell-face flag treatment at `setbcs.f90:449`. |"
concepts/sst/06-model-application.md,75,B,yes,EFDC/calexp.f90:1167-1222; EFDC/calexp2t.f90:1246-1305; EFDC/input.f90:269; EFDC/setbcs.f90:447-474,"- **연직 thermal transport / advection** — 수온은 EFDC 의 일반 tracer 로 연직 upwind advection (`caltran.f90:152-183`) 되며, sigma/Sigma-Zed(SGZ) 연직 격자(`KC`·`IGRIDV`)에 따라 layer thickness `HPK = HP·DZC` 로 분배됨. **verified**: [`models/EFDC/source-analysis/efdc_vertical.md`](../../models/EFDC/source-analysis/efdc_vertical.md) §A·§D (sigma layers·vertical advection). 가파른 지형에서 sigma 좌표 spurious diapycnal mixing 이 인공 성층(SST 연직 구조 왜곡)을 만들 수 있어 `IINTPG=1/2` 권장 (efdc_vertical.md §E·Working Rules).","- **연직 thermal transport / advection** — 수온은 EFDC 의 일반 tracer 로 연직 upwind advection (`caltran.f90:152-183`) 되며, sigma/Sigma-Zed(SGZ) 연직 격자(`KC`·`IGRIDV`)에 따라 layer thickness `HPK = HP·DZC` 로 분배됨. **verified**: [`models/EFDC/source-analysis/efdc_vertical.md`](../../models/EFDC/source-analysis/efdc_vertical.md) §A·§D (sigma layers·vertical advection). 가파른 지형에서 sigma 좌표 spurious diapycnal mixing 이 인공 성층(SST 연직 구조 왜곡)을 만들 수 있다. **EFDC+ Stable 12.5 기준**으로는 `IINTPG` buoyancy shear 분기가 제거됐으며 급경사 대응은 `IGRIDV>0`(SGZ)을 사용한다. `IINTPG /= 0`은 `setbcs.f90:449`의 2-cell-wide 수로 external density gradient cell-face flag 처리를 끄는 부작용이 있다 (efdc_vertical.md §E·Working Rules)."
models/EFDC/source-analysis/efdc_baroclinic_eos.md,90,B,yes,EFDC/calexp.f90:1167-1222; EFDC/calexp2t.f90:1246-1305; EFDC/input.f90:269; EFDC/setbcs.f90:447-474,- **IINTPG 0/1/2** 3형식 sigma-구배 — 매뉴얼은 통상 1문장 압축.,- **EFDC+ Stable 12.5 기준**: `IINTPG` buoyancy shear 분기는 제거됐고 급경사 대응은 `IGRIDV>0`(SGZ)이다. `IINTPG /= 0`은 `setbcs.f90:449`의 2-cell-wide 수로 external density gradient cell-face flag 처리를 끈다.
models/EFDC/source-analysis/efdc_baroclinic_eos.md,21,B,yes,"calexp.f90:1167-1222 (IGRIDV 분기); setbcs.f90:449",Claude 직접 적용 — 요약의 IINTPG 3형식 잔존 문구가 §4·§5와 모순
